content_id,client_id,score,action,reason_code,avg_position,impressions_90d,days_since_last_update,ctr
content_f71b51242c56,client_f369cb89fc,44.8,monitor,monitor,10.1,47,20,2.13
content_6bb324a4b763,client_f369cb89fc,44.8,monitor,monitor,5.2,6,20,0.0
content_005d94fedb88,client_f369cb89fc,44.8,monitor,monitor,4.3,12,20,0.0
content_f0328d08cef9,client_8527a891e2,44.8,monitor,monitor,5.0,3,8,0.0
content_d32b28c9bae4,client_f369cb89fc,44.8,monitor,monitor,4.5,4,20,0.0
content_5bc63535003b,client_f369cb89fc,44.7,monitor,monitor,10.8,8,20,0.0
content_abe942de6952,client_f369cb89fc,44.7,monitor,monitor,20.4,16,8,0.0
content_2a0e5d999eb3,client_8527a891e2,44.7,monitor,monitor,4.0,1,104,0.0
content_e8699111381e,client_8527a891e2,44.7,monitor,monitor,8.3,4,8,0.0
content_c358125a167f,client_e629fa6598,44.7,monitor,monitor,8.0,1076,22,0.19
content_1b2599d94e29,client_8527a891e2,44.7,monitor,monitor,24.4,5,98,0.0
content_7799c7a38d8f,client_e629fa6598,44.7,monitor,monitor,6.7,73,22,0.0
content_87d0b0fed1c1,client_e629fa6598,44.7,monitor,monitor,7.7,421,22,0.24
content_fb15ed71f582,client_4e07408562,44.7,monitor,monitor,10.4,618,7,0.65
content_c00a56f387ba,client_8527a891e2,44.7,monitor,monitor,5.0,1,8,0.0
content_3c97b2d97f82,client_4e07408562,44.7,monitor,monitor,25.5,355,13,0.28
content_6c550167a36d,client_e629fa6598,44.7,monitor,monitor,22.6,218,20,0.46
content_793b7376a0e5,client_8527a891e2,44.7,monitor,monitor,55.8,64,20,0.0
content_163653924794,client_8527a891e2,44.7,monitor,monitor,18.4,11,103,0.0
content_93de0089bfe5,client_4e07408562,44.6,monitor,monitor,12.5,16580,25,0.41
content_dc4aa707636e,client_4e07408562,44.6,monitor,monitor,7.6,5941,25,0.47
content_ac2e5217e4f1,client_8527a891e2,44.6,monitor,monitor,15.5,4,92,0.0
content_d65aedae4975,client_8527a891e2,44.6,monitor,monitor,30.8,165,20,0.0
content_8454508fb369,client_4e07408562,44.6,monitor,monitor,45.9,891,104,0.0
content_cc797aa549c7,client_8527a891e2,44.6,monitor,monitor,4.8,8,103,0.0
content_c7e4dcbaae4a,client_f369cb89fc,44.6,monitor,monitor,3.0,3,20,0.0
content_6e2f3780a39e,client_f369cb89fc,44.6,monitor,monitor,7.3,23,20,4.35
content_503abe4cad3a,client_8527a891e2,44.6,monitor,monitor,7.0,2,20,0.0
content_9be18970d557,client_8527a891e2,44.6,monitor,monitor,34.3,139,20,0.0
content_e85fdb527b85,client_8527a891e2,44.6,monitor,monitor,9.0,3,104,0.0
content_2b084c9efd91,client_4e07408562,44.6,monitor,monitor,7.9,321,13,0.0
content_86f3362eefc9,client_8527a891e2,44.6,monitor,monitor,11.2,10,20,0.0
content_f3c7143e3354,client_8527a891e2,44.5,monitor,monitor,11.4,7,103,0.0
content_5a639aa6d642,client_8527a891e2,44.5,monitor,monitor,3.5,2,92,0.0
content_77c2de24ad94,client_f369cb89fc,44.5,monitor,monitor,5.0,1832,20,1.8
content_8551d2e9f9ca,client_4e07408562,44.5,monitor,monitor,26.9,686,13,0.44
content_4f2533184943,client_e629fa6598,44.5,monitor,monitor,19.4,1010,22,0.1
content_5c760dfcec68,client_4e07408562,44.5,monitor,monitor,27.3,70,20,0.0
content_43756d6227dd,client_8527a891e2,44.5,monitor,monitor,9.0,1,92,0.0
content_01de991d8888,client_e629fa6598,44.5,monitor,monitor,9.4,131,22,0.0
content_0f13b329aacb,client_4e07408562,44.5,monitor,monitor,26.1,302,104,0.33
content_430834d9caa6,client_4e07408562,44.5,monitor,monitor,25.4,885,13,0.34
content_99e81d2d0de1,client_8527a891e2,44.5,monitor,monitor,18.6,10,20,0.0
content_2c397ee9fc2b,client_f369cb89fc,44.5,monitor,monitor,43.6,86,20,0.0
content_c52c90c985dd,client_8527a891e2,44.5,monitor,monitor,14.3,4,98,0.0
content_47055dd56ef5,client_8527a891e2,44.5,monitor,monitor,38.5,31,20,0.0
content_dc67ab936666,client_e629fa6598,44.4,monitor,monitor,31.7,3396,22,0.06
content_9a5be97ce13c,client_bdd2d3af3a,44.4,monitor,monitor,9.6,7,20,0.0
content_ffc060f09c4c,client_4e07408562,44.4,monitor,monitor,36.1,133,20,0.0
content_7445048ec90b,client_8527a891e2,44.4,monitor,monitor,5.5,8,104,0.0
content_f8383c3435c7,client_8527a891e2,44.4,monitor,monitor,18.9,10,8,0.0
content_7fca9ecf75c0,client_f369cb89fc,44.4,monitor,monitor,3.3,8,20,0.0
content_f723386d3487,client_4e07408562,44.4,monitor,monitor,15.8,178,13,1.12
content_5fa0d2041379,client_4e07408562,44.4,monitor,monitor,51.0,292,104,0.0
content_6de8c512827f,client_4e07408562,44.4,monitor,monitor,28.0,2521,13,0.36
content_5d003ca169d3,client_8527a891e2,44.4,monitor,monitor,3.5,2,20,0.0
content_9b24023c059f,client_f369cb89fc,44.4,monitor,monitor,11.1,8,20,0.0
content_c03fcbd69eb7,client_d029fa3a95,44.4,monitor,monitor,11.0,2,20,0.0
content_bac3ceaede0e,client_8527a891e2,44.4,monitor,monitor,14.7,6,104,0.0
content_201a4a56f4d6,client_8527a891e2,44.4,monitor,monitor,1.0,2,98,0.0
content_39eaae5bce4a,client_4e07408562,44.4,monitor,monitor,9.9,4444,25,0.41
content_65b1c7d69af0,client_8527a891e2,44.4,monitor,monitor,3.0,3,104,0.0
content_c7db49821748,client_f369cb89fc,44.4,monitor,monitor,3.2,5,8,0.0
content_b567edd38e17,client_4e07408562,44.4,monitor,monitor,24.6,1109,7,0.54
content_5d6c8d441274,client_f369cb89fc,44.4,monitor,monitor,15.9,17,20,0.0
content_16cea6dfd98d,client_4e07408562,44.4,monitor,monitor,8.6,627,13,0.0
content_cd03fd02ad0f,client_4e07408562,44.4,monitor,monitor,25.6,863,104,0.12
content_771d1c101cda,client_f369cb89fc,44.4,monitor,monitor,6.8,29,20,3.45
content_f0e867fbba2d,client_4e07408562,44.3,monitor,monitor,5.0,23166,20,0.5
content_a9ca10b9f6d8,client_4e07408562,44.3,monitor,monitor,20.9,2126,7,0.47
content_46556f2240aa,client_f369cb89fc,44.3,monitor,monitor,4.8,27781,20,0.44
content_6f66c8d9c5b5,client_4e07408562,44.3,monitor,monitor,16.9,8027,25,0.19
content_7280552cadf0,client_e629fa6598,44.3,monitor,monitor,22.3,2120,22,0.19
content_d50a0cf19bc3,client_4e07408562,44.3,monitor,monitor,42.0,9843,20,0.06
content_17c2de35424d,client_8527a891e2,44.3,monitor,monitor,1.0,3,103,0.0
content_d809f53c0681,client_d029fa3a95,44.3,monitor,monitor,42.9,71,8,0.0
content_36c98f102a8d,client_e629fa6598,44.3,monitor,monitor,6.7,92,22,0.0
content_c9147cda01f0,client_4e07408562,44.3,monitor,monitor,7.7,27576,25,0.28
content_8945388e1fc3,client_f369cb89fc,44.3,monitor,monitor,5.6,5,8,0.0
content_712fbbbb3481,client_f369cb89fc,44.3,monitor,monitor,1.0,5,20,0.0
content_2beb015efc3b,client_f369cb89fc,44.2,monitor,monitor,12.8,6,20,0.0
content_236fdad5bfb8,client_f369cb89fc,44.2,monitor,monitor,2.8,19,20,5.26
content_6d0fa302a283,client_8527a891e2,44.2,monitor,monitor,13.7,22,20,0.0
content_eb394c77c762,client_f369cb89fc,44.2,monitor,monitor,7.9,329,20,2.13
content_80d1246ba555,client_f369cb89fc,44.2,monitor,monitor,20.1,18,20,0.0
content_27e6ada72037,client_f369cb89fc,44.2,monitor,monitor,2.0,2,8,0.0
content_908eb37ffde0,client_f369cb89fc,44.2,monitor,monitor,4.5,6,8,0.0
content_3864816aa8ee,client_e629fa6598,44.2,monitor,monitor,16.1,4294,22,0.12
content_ffc464755d07,client_8527a891e2,44.2,monitor,monitor,27.4,15,20,0.0
content_7bb178f70036,client_f369cb89fc,44.2,monitor,monitor,12.1,9,20,0.0
content_94cfdb2ced37,client_4e07408562,44.1,monitor,monitor,6.6,768,104,0.26
content_a005947b4184,client_f369cb89fc,44.1,monitor,monitor,2.6,5,20,0.0
content_2234af1a7aa0,client_d029fa3a95,44.1,monitor,monitor,16.8,8,20,0.0
content_42452f42c008,client_f369cb89fc,44.1,monitor,monitor,15.2,23,20,0.0
content_655bba05d0ab,client_f369cb89fc,44.1,monitor,monitor,4.5,2,20,0.0
content_7a24738c1004,client_4e07408562,44.1,monitor,monitor,5.8,11012,20,0.31
content_322ac9c5f39f,client_4e07408562,44.1,monitor,monitor,16.0,20014,25,0.25
content_c857b94269c6,client_8527a891e2,44.1,monitor,monitor,46.6,55,104,0.0
content_d97106195640,client_f369cb89fc,44.1,monitor,monitor,19.2,68,20,1.47
content_d41fcbf17a8a,client_4e07408562,44.1,monitor,monitor,7.3,6699,25,0.31
content_73ac7b16944a,client_e629fa6598,44.1,monitor,monitor,32.5,729,22,0.0
content_6cb62b0178a7,client_8527a891e2,44.1,monitor,monitor,2.0,1,8,0.0
content_f9a8592bbb17,client_bdd2d3af3a,44.1,monitor,monitor,6.6,3233,20,1.18
content_2f0d111f7ba6,client_4e07408562,44.1,monitor,monitor,12.3,2744,13,0.4
content_7ec48009a9f2,client_e629fa6598,44.1,monitor,monitor,36.4,357,20,0.0
content_0e32afb161b0,client_8527a891e2,44.1,monitor,monitor,43.6,47,104,0.0
content_f33bb11b4c2d,client_f369cb89fc,44.1,monitor,monitor,4.9,7,8,0.0
content_68fb5ccdc5a2,client_8527a891e2,44.1,monitor,monitor,13.3,8,20,0.0
content_a060b47e2355,client_8527a891e2,44.1,monitor,monitor,10.9,17,20,0.0
content_3c2ef1901bee,client_4e07408562,44.0,monitor,monitor,17.1,3040,14,0.16
content_5d19d2275db8,client_4e07408562,44.0,monitor,monitor,5.9,3649,7,0.49
content_26c2fdd8c0ac,client_4e07408562,44.0,monitor,monitor,13.3,3465,13,0.69
content_7fe7914ad0e0,client_4e07408562,44.0,monitor,monitor,9.6,1812,7,0.17
content_b5580fff8dcb,client_8527a891e2,44.0,monitor,monitor,72.0,259,20,0.0
content_b31aec9ff709,client_e629fa6598,44.0,monitor,monitor,8.4,94,20,0.0
content_21451907bcab,client_434c9b5ae5,44.0,monitor,monitor,28.2,74,20,0.0
content_624b2fd8dca5,client_8527a891e2,44.0,monitor,monitor,4.8,5,104,0.0
content_5a3ff6c13f43,client_8527a891e2,44.0,monitor,monitor,18.2,17,104,0.0
content_a4f5499a6122,client_4e07408562,44.0,monitor,monitor,17.5,759,13,0.53
content_413796c28a95,client_4e07408562,44.0,monitor,monitor,16.0,1586,13,0.25
content_09c517a3b56d,client_4e07408562,44.0,monitor,monitor,4.6,1027,104,0.68
content_ab3dcd0f960b,client_4e07408562,44.0,monitor,monitor,25.2,2931,13,0.41
content_426e2f454940,client_8527a891e2,44.0,monitor,monitor,8.3,4,104,0.0
content_15cfbe902e41,client_4e07408562,44.0,monitor,monitor,31.4,2873,104,0.14
content_ed6d0c40cf19,client_4e07408562,44.0,monitor,monitor,47.0,8954,20,0.08
content_4b60f0aa0601,client_8527a891e2,44.0,monitor,monitor,8.3,6,8,0.0
content_20f30ca9c2b1,client_f369cb89fc,44.0,monitor,monitor,4.8,23,20,0.0
content_afc42ff6c1f7,client_f369cb89fc,43.9,monitor,monitor,5.7,11,20,0.0
content_178bd4fd50c3,client_8527a891e2,43.9,monitor,monitor,19.0,30,20,0.0
content_755ee703ed7a,client_f369cb89fc,43.9,monitor,monitor,5.6,5,8,0.0
content_e05f3d9b6945,client_e629fa6598,43.9,monitor,monitor,8.7,455,20,0.0
content_8045caf2bb16,client_e629fa6598,43.9,monitor,monitor,10.9,53,22,0.0
content_aa512432a9b2,client_4e07408562,43.9,monitor,monitor,23.1,2776,14,0.47
content_cbe05c25a612,client_f369cb89fc,43.9,monitor,monitor,6.1,194,20,2.58
content_5c9c124097bc,client_4e07408562,43.9,monitor,monitor,7.1,4444,14,0.23
content_94d5e9cbd5d0,client_4e07408562,43.9,monitor,monitor,12.0,2921,13,0.31
content_9d477524d051,client_8527a891e2,43.9,monitor,monitor,1.5,2,20,0.0
content_ae8502b547de,client_4e07408562,43.9,monitor,monitor,38.4,3714,104,0.05
content_fe2a5f204cbd,client_8527a891e2,43.9,monitor,monitor,1.8,19,20,5.26
content_3ee1a418a1ff,client_8527a891e2,43.9,monitor,monitor,56.9,1421,104,0.14
content_0789d4559aa4,client_8527a891e2,43.8,monitor,monitor,34.9,19,20,0.0
content_39e71545d840,client_4e07408562,43.8,monitor,monitor,12.3,6283,25,0.43
content_4dc2c9e3f748,client_4e07408562,43.8,monitor,monitor,31.1,4548,13,0.2
content_93f25ee7d65d,client_4e07408562,43.8,monitor,monitor,4.2,10603,14,0.48
content_70b4376c2faa,client_d029fa3a95,43.8,monitor,monitor,5.8,17,20,5.88
content_611615ca6d4a,client_8527a891e2,43.8,monitor,monitor,9.6,5,98,0.0
content_e68467f4f883,client_4e07408562,43.8,monitor,monitor,24.0,1943,14,0.31
content_372449a18879,client_4e07408562,43.8,monitor,monitor,15.3,8049,25,0.5
content_f4136f6033ae,client_f369cb89fc,43.8,monitor,monitor,4.4,5,20,0.0
content_ead020fd600b,client_f369cb89fc,43.8,monitor,monitor,3.5,2,20,0.0
content_3d2aab459562,client_8527a891e2,43.8,monitor,monitor,12.1,11,20,0.0
content_3cdc1b30d728,client_f369cb89fc,43.8,monitor,monitor,39.0,45,20,0.0
content_d951985a1391,client_8527a891e2,43.8,monitor,monitor,16.0,23,104,0.0
content_fc34f96731ff,client_f369cb89fc,43.8,monitor,monitor,43.7,76,20,0.0
content_c33897073127,client_e629fa6598,43.8,monitor,monitor,12.6,648,22,0.31
content_bbfde34e9284,client_4e07408562,43.8,monitor,monitor,3.4,4921,104,0.87
content_a87f21d52681,client_4e07408562,43.8,monitor,monitor,7.8,5076,13,0.39
content_98873bc7ee8f,client_f369cb89fc,43.8,monitor,monitor,3.8,6,20,0.0
content_47fbca263b16,client_f369cb89fc,43.8,monitor,monitor,8.8,5,20,0.0
content_2c8956be0d58,client_4e07408562,43.7,monitor,monitor,12.2,16811,25,0.1
content_9c94ce9a26b5,client_f369cb89fc,43.7,monitor,monitor,0.3,3,8,0.0
content_8746651a8d7c,client_4e07408562,43.7,monitor,monitor,49.1,65,104,0.0
content_4502b805a249,client_4e07408562,43.7,monitor,monitor,7.9,8638,25,0.86
content_2b8bf3b855a2,client_4e07408562,43.7,monitor,monitor,23.5,1014,13,0.59
content_b767749a5f38,client_4e07408562,43.7,monitor,monitor,5.1,18458,13,0.3
content_6b87c3d0fc08,client_f369cb89fc,43.7,monitor,monitor,1.3,3,8,0.0
content_5c97197b4049,client_4e07408562,43.7,monitor,monitor,19.8,2378,7,0.13
content_4457e91aa4ef,client_8527a891e2,43.7,monitor,monitor,27.3,9,8,0.0
content_0ee9b22a5999,client_4e07408562,43.6,monitor,monitor,6.6,219,104,0.46
content_e5cc4f709373,client_d029fa3a95,43.6,monitor,monitor,17.5,8,8,0.0
content_d39a41ec2a0e,client_8527a891e2,43.6,monitor,monitor,1.0,2,20,0.0
content_720f4b195ab8,client_e629fa6598,43.6,monitor,monitor,8.8,579,22,0.17
content_380fcdf9e1a8,client_8527a891e2,43.6,monitor,monitor,17.4,20,20,0.0
content_a9c15ac24367,client_e629fa6598,43.6,monitor,monitor,7.6,172,20,0.0
content_eb2f30558e0e,client_d029fa3a95,43.6,monitor,monitor,23.2,18,20,0.0
content_194943497a85,client_f369cb89fc,43.6,monitor,monitor,6.7,13,8,0.0
content_db222ee144e9,client_e629fa6598,43.6,monitor,monitor,7.9,177,20,0.0
content_4db66d3d418c,client_4e07408562,43.6,monitor,monitor,28.2,553,13,0.0
content_93398333ccfb,client_e629fa6598,43.6,monitor,monitor,14.8,694,22,0.29
content_eea4d12e179b,client_e629fa6598,43.6,monitor,monitor,10.7,165,20,0.0
content_793c1449c556,client_4e07408562,43.6,monitor,monitor,39.1,168,104,0.0
content_ac46699625cd,client_8527a891e2,43.6,monitor,monitor,57.1,218,20,0.0
content_0422992eb963,client_f369cb89fc,43.5,monitor,monitor,8.6,7,20,0.0
content_b5518d4f3fea,client_4e07408562,43.5,monitor,monitor,6.2,3822,104,0.37
content_5fd6ce0b4236,client_8527a891e2,43.5,monitor,monitor,5.0,3,92,0.0
content_36ae8f8944d6,client_f369cb89fc,43.5,monitor,monitor,5.0,9,8,0.0
content_2e3ed35f801f,client_4e07408562,43.5,monitor,monitor,6.7,7587,7,0.29
content_3fd146b093c7,client_f369cb89fc,43.5,monitor,monitor,13.8,23,20,4.35
content_b870531044a5,client_e629fa6598,43.4,monitor,monitor,13.2,79,20,0.0
content_d37b32691eb4,client_4e07408562,43.4,monitor,monitor,7.2,16323,25,0.34
content_82572b951646,client_4e07408562,43.4,monitor,monitor,4.6,80655,14,0.25
content_0e70a832cb7a,client_4e07408562,43.4,monitor,monitor,22.6,173450,25,0.04
content_278982959883,client_8527a891e2,43.4,monitor,monitor,67.4,151,104,0.0
content_5cadc087c21a,client_4e07408562,43.4,monitor,monitor,9.8,1540,13,0.45
content_9955f4a562ef,client_4e07408562,43.4,monitor,monitor,6.2,28901,20,0.36
content_cb5611d87825,client_4e07408562,43.4,monitor,monitor,59.4,3781,104,0.05
content_75bbe9161b5d,client_8527a891e2,43.4,monitor,monitor,9.0,1,102,0.0
content_8eb23fb822ff,client_4e07408562,43.4,monitor,monitor,5.3,6985,13,0.6
content_7b3e020817ae,client_8527a891e2,43.4,monitor,monitor,4.3,3,92,0.0
content_156ec98bccba,client_f369cb89fc,43.3,monitor,monitor,3.4,5,8,0.0
content_d4e21a886ef8,client_4e07408562,43.3,monitor,monitor,5.7,10376,14,0.48
content_fefb9be71325,client_e629fa6598,43.3,monitor,monitor,7.6,144,20,0.0
content_3ca6b7126623,client_8527a891e2,43.3,monitor,monitor,29.0,22,20,0.0
content_c73439529814,client_8527a891e2,43.3,monitor,monitor,15.8,10,20,0.0
content_fd1cb7ce68f8,client_8527a891e2,43.3,monitor,monitor,17.9,8,104,0.0
content_37af3f678ecf,client_4e07408562,43.3,monitor,monitor,16.5,1368,13,0.22
content_a9826bd63b56,client_8527a891e2,43.3,monitor,monitor,3.0,2,103,0.0
content_5ac91b2d8b38,client_8527a891e2,43.3,monitor,monitor,72.9,354,104,0.0
content_de3344df3971,client_e629fa6598,43.3,monitor,monitor,47.0,463,22,0.0
content_baa2b50f271a,client_4e07408562,43.3,monitor,monitor,5.0,49936,104,0.25
content_6c3ce93e9680,client_4e07408562,43.3,monitor,monitor,14.5,2312,13,0.17
content_f834aa112122,client_f369cb89fc,43.3,monitor,monitor,24.1,22,20,0.0
content_7585e0f05e8b,client_d029fa3a95,43.3,monitor,monitor,15.8,31,20,0.0
content_55f8a29e2850,client_f369cb89fc,43.3,monitor,monitor,3.3,4,8,0.0
content_4688b93476a1,client_8527a891e2,43.3,monitor,monitor,17.5,4,104,0.0
content_c62c6e689038,client_4e07408562,43.2,monitor,monitor,10.0,1846,13,0.43
content_dfd3e6b03229,client_e629fa6598,43.2,monitor,monitor,24.1,184,20,0.0
content_203ee255b107,client_8527a891e2,43.2,monitor,monitor,22.9,362,104,1.38
content_908524a6828a,client_4e07408562,43.2,monitor,monitor,26.0,5676,25,0.39
content_5c36584161ef,client_8527a891e2,43.2,monitor,monitor,7.6,10,20,0.0
content_b4c32cbc78f6,client_4e07408562,43.2,monitor,monitor,12.6,4744,14,0.36
content_89bb2df725d0,client_bdd2d3af3a,43.2,monitor,monitor,3.9,8,8,0.0
content_5e4f1761806f,client_4e07408562,43.2,monitor,monitor,24.9,1965,7,0.46
content_9bab10667e8a,client_e629fa6598,43.2,monitor,monitor,25.1,607,22,0.16
content_a8e7c7cb4285,client_4e07408562,43.1,monitor,monitor,13.8,1081,7,0.46
content_52a0cf81179f,client_8527a891e2,43.1,monitor,monitor,61.3,77,104,0.0
content_142a0115209d,client_4e07408562,43.1,monitor,monitor,9.4,6503,25,0.37
content_d59fd5fe3b83,client_8527a891e2,43.1,monitor,monitor,44.8,129,104,0.0
content_86398e14cd53,client_4e07408562,43.1,monitor,monitor,30.6,9788,20,0.29
content_84d49c815397,client_4e07408562,43.1,monitor,monitor,21.2,1067,13,0.66
content_337aed6750c0,client_4e07408562,43.1,monitor,monitor,7.9,3584,13,0.56
content_be6adc2dbd63,client_4e07408562,43.1,monitor,monitor,12.7,3006,13,0.23
content_a610c1a64952,client_4e07408562,43.1,monitor,monitor,7.2,31284,25,0.36
content_60f6f7c82d6c,client_4e07408562,43.1,monitor,monitor,37.7,295,104,0.0
content_ada5a4ef9650,client_4e07408562,43.1,monitor,monitor,28.5,2156,14,0.28
content_aa2c05aee8a3,client_8527a891e2,43.0,monitor,monitor,52.0,82,102,0.0
content_01e6f180a032,client_8527a891e2,43.0,monitor,monitor,62.2,121,104,0.0
content_d55f9f377e5f,client_4e07408562,43.0,monitor,monitor,28.4,3360,20,0.24
content_e171a326dae2,client_e629fa6598,43.0,monitor,monitor,10.3,220,20,0.0
content_59d8f372c6f6,client_8527a891e2,43.0,monitor,monitor,27.9,16,20,0.0
content_040cd062a4cd,client_8527a891e2,43.0,monitor,monitor,3.0,1,8,0.0
content_9a7bf93d67da,client_4e07408562,43.0,monitor,monitor,24.1,431,13,0.0
content_5b2da7d78158,client_8527a891e2,43.0,monitor,monitor,22.8,4,20,0.0
content_ec5ed4cd5e41,client_4e07408562,43.0,monitor,monitor,8.1,271,13,0.0
content_9fdeb7a636e7,client_4e07408562,43.0,monitor,monitor,21.0,1646,14,0.67
content_873843eb5aa4,client_8527a891e2,43.0,monitor,monitor,0.5,2,20,0.0
content_a8c40fb2c87a,client_8527a891e2,43.0,monitor,monitor,3.3,3,20,0.0
content_ca8a4b9161eb,client_4e07408562,42.9,monitor,monitor,37.8,2740,104,0.26
content_a72c3d511056,client_4e07408562,42.9,monitor,monitor,34.1,2531,7,0.04
content_fe49ee6b87c4,client_f369cb89fc,42.9,monitor,monitor,2.6,5,20,0.0
content_9e3b6a5b09fd,client_8527a891e2,42.9,monitor,monitor,15.9,8,104,0.0
content_ace2126da180,client_e629fa6598,42.9,monitor,monitor,8.7,82,20,0.0
content_647f7e8b6a61,client_8527a891e2,42.9,monitor,monitor,2.7,3,102,0.0
content_74aa486106a1,client_4e07408562,42.9,monitor,monitor,8.7,14173,25,0.4
content_2e145e80dd08,client_f369cb89fc,42.9,monitor,monitor,3.3,4,20,0.0
content_abf0b1933511,client_8527a891e2,42.9,monitor,monitor,64.4,52,20,0.0
content_a34c1e4b676d,client_e629fa6598,42.8,monitor,monitor,7.5,218,22,0.0
content_a0f2c6f4145c,client_4e07408562,42.8,monitor,monitor,26.9,9727,25,0.33
content_81aacf180df3,client_4e07408562,42.8,monitor,monitor,9.7,1386,104,0.36
content_f27ccdb9bb1f,client_f369cb89fc,42.8,monitor,monitor,10.7,12,8,0.0
content_000c896649cc,client_8527a891e2,42.8,monitor,monitor,10.5,15,20,0.0
content_09b0c786fb69,client_f369cb89fc,42.8,monitor,monitor,4.0,7,20,0.0
content_db499a36bfa5,client_4e07408562,42.8,monitor,monitor,11.6,13271,25,0.32
content_50aa667977a7,client_4e07408562,42.8,monitor,monitor,25.7,7280,25,0.12
content_2ad130bda1a7,client_f369cb89fc,42.8,monitor,monitor,3.6,5,20,0.0
content_a1defa0ee34a,client_4e07408562,42.8,monitor,monitor,43.1,1415,104,0.0
content_0dd66564e9c8,client_d029fa3a95,42.7,monitor,monitor,17.6,47,20,0.0
content_18d02da422e6,client_8527a891e2,42.7,monitor,monitor,10.1,11,8,0.0
content_fb7d625be26f,client_e629fa6598,42.7,monitor,monitor,3.7,3495,22,0.54
content_037e2942d68b,client_8527a891e2,42.7,monitor,monitor,71.0,126,8,0.0
content_c88df307576d,client_4e07408562,42.7,monitor,monitor,6.1,4870,13,0.8
content_d7b2eb5af17b,client_e629fa6598,42.7,monitor,monitor,60.0,838,22,0.0
content_09a781f18604,client_e629fa6598,42.7,monitor,monitor,8.2,99,22,0.0
content_b347aa43c377,client_8527a891e2,42.7,monitor,monitor,15.4,13,20,0.0
content_59012b44adb8,client_4e07408562,42.7,monitor,monitor,18.9,11363,25,0.18
content_3d4f425c1828,client_4e07408562,42.7,monitor,monitor,12.2,16658,25,0.52
content_13609ca3013e,client_8527a891e2,42.7,monitor,monitor,12.6,14,20,0.0
content_b255884694cd,client_d029fa3a95,42.7,monitor,monitor,24.8,28,20,0.0
content_73d19517bd77,client_4e07408562,42.7,monitor,monitor,34.1,22293,14,0.23
